placement_id,placement_name,line_item_name,revenue,imps,imps_blank,imps_default_error,imps_default_bidder,size
10041954,101752_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.026914,235,0,0,193,300x250
9875422,101763_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.005246,10,0,0,9,728x90
10118114,101820_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.046780,219,0,0,192,300x250
9016281,100752_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001147,1,0,0,0,160x600
7182106,101499_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.072615,180,0,0,142,300x250
4469465,100642_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.003344,1,0,0,0,300x250
9022244,100918_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9522212,101681_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,1,0,0,0,728x90
9419571,101659_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.014399,326,0,0,312,300x250
10372002,101861_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.026744,85,0,0,77,300x250
9729171,101702_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,8,0,0,8,300x250
10005250,101806_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,62,0,0,0,300x250
9904449,101779_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.112234,526,0,0,502,300x250
9012550,100223_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.025673,9,0,0,0,300x250
4456756,100485_USINT_BTF_160x600_34258176_1W,Resold Line Item,0.003361,12,0,0,8,160x600
11441039,101960_USINT_BTF_300x250_34258176_1,Resold Line Item,0.017987,98,0,0,87,300x250
9879924,101762_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.585762,473,0,0,0,300x250
4617985,100775_USINT_MBL_300x250_34258176_1,DD_IZEA_ALL_300x250_34206816_1,0.004500,9,0,0,0,300x250
4455519,100442_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.026563,62,0,0,39,728x90
9012944,100293_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.025770,12,0,0,0,300x600
9012224,100378_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
10372391,101181_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
10433735,700109_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
4446242,100259_USINT_BTF_300X250_34258176_2M,Resold Line Item,0.000510,3,0,0,2,300x250
4429652,100162_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.026389,102,0,0,0,728x90
4948355,101114_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.001263,4,0,0,0,300x250
9024905,101482_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.008579,7,0,0,0,160x600
9024221,101320_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.011274,10,0,0,0,300x250
4450023,100357_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000570,15,0,0,14,300x250
9025093,101526_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001312,9,0,0,0,320x50
10854064,101826_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,640x480
4556349,100856_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.001355,15,0,0,14,300x250
11069164,101919_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.021589,18,0,0,0,320x50
5331546,101182_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.005153,56,0,0,0,300x250
9375104,101648_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.002541,35,0,0,33,300x250
9964216,101795_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,13,0,0,13,300x250
10118108,101820_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.001926,6,0,0,5,728x90
10490988,101865_USINT_ATF_728x90_34258176_1,Resold Line Item,0.000000,20,0,0,20,728x90
5331508,101181_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.011865,36,0,0,0,300x250
9894748,101771_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010609,8,0,0,0,728x90
9960085,101562_USINT_BTF_300x600_34258176_1W,Resold Line Item,0.000000,1,0,0,1,300x600
11338668,101950_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
6130458,101319_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,3,0,0,0,728x90
4944565,100067_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.447924,2548,0,0,2253,300x250
9812280,101737_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,20,0,0,20,728x90
4467258,100599_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
7591285,101549_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,3,0,0,3,300x250
9901052,101777_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.014573,13,0,0,0,300x250
4524365,100812_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.016900,87,0,0,62,300x250
4763443,101077_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.002333,11,0,0,7,300x250
10551042,101866_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.025133,9,0,0,0,160x600
10005321,101808_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.002172,35,0,0,33,300x250
9753005,101727_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.128349,191,0,0,0,300x250
11223293,101932_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000860,1,0,0,0,320x100
4474730,100723_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000574,4,0,0,3,728x90
9025488,700128_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.019047,1,0,0,0,160x600
9016884,100874_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.023024,10,0,0,0,300x600
7591216,101549_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000562,6,0,0,5,300x250
9319618,RIV70004_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
4445930,100255_USINT_BTF_300X250_34258176_3M,Resold Line Item,0.024991,130,0,0,91,300x250
9928814,100060_USINT_PBJS_sizeless_34258176_1,Resold Line Item,1.019936,664,0,0,0,300x250
9026396,700071_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.019154,11,0,0,0,300x250
4474685,100766_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.001095,1,0,0,0,728x90
4450022,100357_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.002955,25,0,0,20,728x90
9012550,100223_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006374,6,0,0,0,160x600
6202745,101338_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.009706,84,0,0,77,300x250
9243305,101628_USINT_DF_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9024534,101109_USINT_PBJS_sizeless_34258176_1,DD_IZEA_ALL_300x250_34206816_1,0.003000,6,0,0,0,300x250
9874177,101760_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.007398,15,0,0,10,300x250
9022947,101289_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002364,3,0,0,0,320x50
10962323,101912_USINT_BTF_300x250_34258176_1,Resold Line Item,0.008058,238,0,0,231,300x250
4573097,100918_ATF_728X90_34258176_1W,Resold Line Item,0.000719,1,0,0,0,728x90
9900801,101776_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.017424,82,0,0,61,300x250
4569664,100943_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.003411,16,0,0,0,300x250
6106363,101312_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000482,4,0,0,3,300x250
9022249,100920_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
4911360,100674_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.130891,313,0,0,184,300x250
10387271,101393_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,640x480
4450522,100387_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000822,4,0,0,3,300x250
9012048,100345_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
10762880,101363_USINT_BTF_728x90_34258176_1,Resold Line Item,0.000000,9,0,0,0,728x90
6152670,101323_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.033915,235,0,0,201,300x250
4429460,100150_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.004581,55,0,0,0,300x250
6567368,100497 Demand Fusion,Resold Line Item,0.064586,66,0,0,0,300x250
9803692,101732_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.037967,220,0,1,210,300x250
4992455,101126_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.022619,34,0,0,20,300x250
9012661,100235_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001488,1,0,0,0,300x600
6907503,700301 Demand Fusion $1.10,Resold Line Item,0.000000,0,0,0,0,728x90
4467711,100584_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.002502,39,0,0,0,300x250
11056625,101918_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9399317,101655_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.007667,381,0,0,0,728x90
9476289,101333_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.016275,54,0,0,45,300x250
11115701,100309_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
5836378,101284_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.013143,120,0,0,108,300x250
11217949,101933_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.333016,94,0,0,0,300x250
9395421,101654_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,80,0,0,80,728x90
9016883,100873_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004715,2,0,0,0,300x250
4450256,100403_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.008408,22,0,0,13,728x90
10003725,100718_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.007925,5,0,0,0,320x50
9919460,101775_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.042873,10,0,0,0,728x90
4763441,101077_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.001778,15,0,0,12,728x90
4456903,100499_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,6,0,0,6,300x250
11108146,700394_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
9026242,700044_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9024203,101058_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002580,1,0,0,0,320x50
4980763,101122_USINT_BTF_300x250_34258176_2W,DD_IZEA_ALL_300x250_34206816_1,0.001000,2,0,0,0,300x250
9812278,101737_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,27,0,0,27,728x90
9719072,101694_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.045913,3616,0,0,3553,300x250
9719102,101695_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
9026356,700066_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4449688,100345_USINT_BTF_300X250_34258176_1M,Resold Line Item,0.000000,3,0,0,0,300x250
7469830,101537_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.013973,33,0,0,31,300x250
4522468,100848_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000345,10,0,0,9,300x250
4450028,100357_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.004941,24,0,0,0,300x250
9260955,700439_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.034887,29,0,0,0,300x250
9026356,700066_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006005,3,0,0,0,300x250
9024150,101294_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9022953,101292_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
5081499,100917_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.001523,15,0,0,13,300x250
9369797,101644_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9011942,100198_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.071897,23,0,0,0,160x600
4977720,101120_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.003815,15,0,0,0,300x250
9016488,100723_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.043878,22,0,0,0,300x250
10118119,101820_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.003578,77,0,0,75,300x250
6033353,100251_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.003196,15,0,0,11,300x250
9023756,100989_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006174,3,0,0,0,300x250
9722224,100208_USINT_BTF_728x90_34258176_2W,Resold Line Item,0.002248,41,0,0,39,728x90
4476274,100776_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.242040,1820,0,0,1498,300x250
8569080,101585_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.009631,42,0,0,31,300x250
9031894,700417_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9026203,700025_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000228,2,0,0,0,300x600
9010803,100584_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006199,3,0,0,0,728x90
4450096,100366_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.027252,147,0,0,126,300x250
4466641,100580_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,1,0,0,1,300x250
9012198,100368_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.046238,22,0,0,0,320x50
8830493,101602_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,7,0,0,7,300x250
9840585,101743_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.016032,7,0,0,0,300x250
9721944,101699_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,9,0,0,9,728x90
4478600,100735_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.001345,16,0,0,15,300x250
9016003,100629_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
9011978,100306_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005561,5,0,0,0,728x90
4850461,100812_USINT_MBL_300x250_34258176_1,Resold Line Item,0.043373,320,0,0,284,300x250
9892720,101771_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.009584,207,0,0,203,728x90
9031979,700358_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9929266,101531_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
5630107,100523_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.001084,2,0,0,1,300x250
9031152,700198_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9870453,101759_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.029769,142,0,0,122,728x90
8421798,101570_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000851,3,0,0,2,300x250
6106353,101312_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,2,0,0,0,300x250
9419779,101086_USINT_BTF_300x250_34258176_5M,Resold Line Item,0.010932,119,0,0,0,300x250
4433998,100213_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.037535,17,0,0,12,728x90
6928654,101436_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.096299,310,0,0,259,300x250
6339322,101358_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,4,0,0,0,300x250
4519179,100820_USINT_BTF_160x600_34258176_1M,Resold Line Item,0.042140,53,0,0,48,160x600
11260666,101940_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.015655,4,0,0,0,160x600
9736389,700596_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4179967,100620_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000918,34,0,0,33,300x250
9024772,101177_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
4522489,100848_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.002594,18,0,0,0,300x250
9022398,100945_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.094308,106,0,0,0,300x250
9750560,101716_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
4524353,100805_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000301,2,0,0,0,300x250
4433019,100194_USINT_ATF_728x90_34258176_2M,Resold Line Item,0.004765,54,0,0,47,728x90
11114267,101926_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002590,1,0,0,0,300x600
4702845,100575_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000308,1,0,0,0,300x250
11319822,101946_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000950,47,0,0,46,300x250
9032007,700368_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.029630,4,0,0,0,300x600
4311877,100172_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.004711,17,0,0,12,300x250
9022253,100924_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002050,2,0,0,0,300x250
9011817,100139_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
5619018,101247_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.064558,443,0,0,0,300x250
4435076,100247_USINT_BTF_300X250_34258176_2M,DD_IZEA_ALL_300x250_34206816_1,0.004000,8,0,0,0,300x250
9024779,101197_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.008379,1,0,0,0,160x600
4474567,100720_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.016435,38,0,0,23,300x250
6928653,101436_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.003520,19,0,0,18,300x250
10768171,101890_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.016358,13,0,0,0,300x250
9025573,700238_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
4467291,100599_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,11,0,0,11,300x250
4469277,100651_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.002434,5,0,0,0,300x250
4435065,100247_USINT_BTF_300X250_34258176_3W,Resold Line Item,0.020324,47,0,0,28,300x250
4448283,100300_USINT_BTF_300X250_34258176_3M,Resold Line Item,0.001065,2,0,0,1,300x250
4469663,100654_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,1,0,0,0,300x250
4415708,100020_USINT_ATF_300x250_ 34258176_1M,Resold Line Item,0.000000,10,0,0,10,300x250
4833520,100620_USINT_TBL_728x90_34258176_1M,Resold Line Item,0.000000,2,0,0,2,728x90
5004516,100141_USINT_TBL_300X250_34258176_1M,Resold Line Item,0.004696,36,0,0,0,300x250
10327592,101857_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,2,0,0,2,300x250
4546020,100709_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,6,0,0,6,300x250
5106696,100860_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.005954,13,0,0,0,728x90
9010702,100551_USINT_PBJS_sizeless_34258176_1,Resold Line Item,1.015403,895,0,0,0,300x250
9012165,100203_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9381791,101650_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
5936796,101295_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.009514,47,0,0,0,300x250
10117800,101798_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000999,9,0,0,8,300x250
9898987,101590_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,13,0,0,0,300x250
10563169,101874_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.173880,48,0,0,0,160x600
9031772,700296_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000172,1,0,0,0,320x50
9030356,700304_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003017,3,0,0,0,160x600
4461659,100517_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.001906,5,0,0,3,300x250
11265218,101942_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.110712,44,0,0,0,300x600
9530011,100620_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000918,26,0,0,25,300x250
9377645,101650_USINT_ATF_300x250_34258176_2W,Resold Line Item,0.015328,87,0,0,82,300x250
4456786,100485_USINT_ATF_300x250_34258176_2M,Resold Line Item,0.010509,67,0,0,61,300x250
9024905,101482_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.136649,61,0,0,0,728x90
4948364,101114_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.014558,44,0,0,30,300x250
9031210,700247_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9967477,101796_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004976,3,0,0,0,728x90
10999765,101914_USINT_BTF_300x250_34258176_1,Resold Line Item,0.030045,98,0,0,86,300x250
9030985,700161_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.013494,5,0,0,0,160x600
11242341,101895_USINT_BTF_300x250_34258176_4,Resold Line Item,0.073565,496,0,1,451,300x250
9342614,100440_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003323,3,0,0,0,320x50
9024791,101126_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.070059,30,0,0,0,300x250
10003535,100747_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.000000,0,0,0,0,300x600
9011544,100056_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001960,2,0,0,0,160x600
4580951,101023_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.007220,373,0,0,366,300x250
10032338,700612_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010785,8,0,0,0,300x250
4584858,100791_USINT_BTF_300x250_34258176_2M,DD_IZEA_ALL_300x250_34206816_1,0.003000,6,0,0,0,300x250
9746125,101718_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
8543278,101582_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,9,0,0,0,300x250
4582558,101026_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.004316,323,0,0,318,300x250
9719106,101695_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,1,0,0,1,300x250
4474694,100766_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000000,5,0,0,0,300x250
9025048,101506_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.023580,45,0,0,0,320x50
4527003,100003_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.091749,461,0,0,376,728x90
4449336,100335_USINT_BTF_160X600_34258176_1W,Resold Line Item,0.001440,10,0,0,8,160x600
9510017,100121_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,16,0,0,16,728x90
4901661,101109_USINT_TBL_728x90_34258176_1M,Resold Line Item,0.028807,161,0,0,0,728x90
9026238,700035_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9024534,101109_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.069530,34,0,0,0,160x600
9892717,101771_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,3,0,0,3,728x90
9016681,100812_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.072827,35,0,0,0,300x250
4638187,101051_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
9834207,101746_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,1,0,0,1,300x250
9012224,100378_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
10768119,100854_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
6667382,100914 Demand Fusion $1.10,Resold Line Item,0.000000,0,0,0,0,300x250
4311852,100172_USINT_BTF_728x90_35212896_1RW1,Resold Line Item,0.000320,11,0,0,0,728x90
9024214,101331_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005640,4,0,0,0,300x250
7180931,300001 Demand Fusion,Resold Line Item,0.939782,799,0,0,0,300x250
9016491,100726_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.040138,8,0,0,0,728x90
9438434,101659_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.236719,163,0,0,0,320x50
9031770,700294_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
10500124,101870_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.140736,57,0,0,0,300x250
9419570,101659_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.026482,879,0,0,846,300x250
5945191,100920_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.061759,1128,0,0,0,300x250
4476262,100775_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.000000,3,0,0,3,300x250
6409424,101383_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.005132,168,0,0,166,300x250
9016885,100876_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.016618,3,0,0,0,300x600
4434966,100244_USINT_BTF_160X600_34258176_2W,Resold Line Item,0.014411,40,0,0,27,160x600
10250444,101839_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
10073228,700615_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
5106921,100869_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.011631,19,0,0,0,300x250
4492026,100813_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.005619,18,0,0,0,300x250
6120802,100878_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.003503,10,0,0,0,300x250
9740478,101701_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.050748,12,0,0,0,728x90
9024160,101307_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.047555,12,0,0,0,300x600
9025502,700153_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9031285,700208_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.119015,33,0,0,0,300x250
10193836,101833_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,1,0,0,1,300x250
5561378,101227_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.040853,201,0,0,158,300x250
9879665,101763_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.030592,6,0,0,0,300x600
4469767,100664_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.018979,23,0,0,0,300x250
9031982,700362_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4598131,101035_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,7,0,0,7,300x250
9810939,101730_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9730253,101706_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,1,0,0,1,300x250
9342614,100440_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006100,3,0,0,0,160x600
10712201,101885_USINT_BTF_300x250_34258176_1,Resold Line Item,0.000000,3,0,0,3,300x250
7479549,101482_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.007050,166,0,0,159,728x90
9022250,100922_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
