Date,Domain,"Ad Size","Ad Requests","Matched Ad Requests","Fill Rate","Estimated Net Earnings",eCPM
2018-01-24,vodkaandbiscuits.com,300x600,246,34,13.82,0.05,1.6
2018-01-24,1plus1plus1equals1.net,320x50,2717,76,2.8,0.05,0.71
2018-01-24,allthingsgd.com,300x600,298,31,10.4,0.05,1.74
2018-01-24,vitamin-sunshine.com,300x600,229,31,13.54,0.05,1.74
2018-01-24,aplaceforpitbulls.com,300x600,193,36,18.65,0.05,1.5
2018-01-24,entertainment-focus.com,728x90,2110,27,1.28,0.05,1.99
2018-01-24,momitforward.com,300x250,4340,27,0.62,0.05,1.99
2018-01-24,mobilehomerepair.com,728x90,2551,24,0.94,0.05,2.24
2018-01-24,cafelenormand.com,320x50,4754,59,1.24,0.05,0.91
2018-01-24,italianbellavita.com,300x250,3656,27,0.74,0.05,1.98
2018-01-24,howto-simplify.com,300x250,1260,46,3.65,0.05,1.16
2018-01-24,yesterdayontuesday.com,300x600,226,28,12.39,0.05,1.9
2018-01-24,thestay-at-home-momsurvivalguide.com,300x600,685,30,4.38,0.05,1.77
2018-01-24,crazyadventuresinparenting.com,320x50,225,32,14.22,0.05,1.65
2018-01-24,cornerstoneconfessions.com,160x600,304,32,10.53,0.05,1.65
2018-01-24,craft-o-maniac.com,320x50,729,51,7,0.05,1.03
2018-01-24,crafterhoursblog.com,728x90,740,19,2.57,0.05,2.78
2018-01-24,abirdandabean.com,300x250,578,24,4.15,0.05,2.2
2018-01-24,lovehomedesigns.com,728x90,901,23,2.55,0.05,2.29
2018-01-24,embracinghomemaking.net,320x50,115,43,37.39,0.05,1.22
2018-01-24,whatsurhomestory.com,160x600,928,31,3.34,0.05,1.69
2018-01-24,sixsistersstuff.com,300x600,565,33,5.84,0.05,1.59
2018-01-24,hotairfrying.com,160x600,411,45,10.95,0.05,1.16
2018-01-24,happydealhappyday.com,728x90,1242,32,2.58,0.05,1.63
2018-01-24,kidsonaplane.com,300x600,284,36,12.68,0.05,1.44
2018-01-24,cleobuttera.com,300x600,356,27,7.58,0.05,1.92
2018-01-24,sullengers.com,300x250,2243,54,2.41,0.05,0.96
2018-01-24,shrinkingmomster.com,728x90,762,35,4.59,0.05,1.47
2018-01-24,makingofamom.com,300x250,2424,48,1.98,0.05,1.07
2018-01-24,photoshoproadmap.com,300x600,216,43,19.91,0.05,1.19
