Date,Placements,Impressions,Revenue($),Viewable Impressions
2017-10-28,101342_cafelenormand.com_Cross Device,2347,1.13,141
2017-10-28,101344_simplymadewithlove.blogspot.com_Cross Device,2685,0.38,134
2017-10-28,101345_chasethewritedream.com_Cross Device,338,0.22,16
2017-10-28,101346_thecolemines.com_Cross Device,66,0.03,11
2017-10-28,101383_theabroadguide.com_Cross Device,1769,1.49,146
2017-10-28,101391_thefrugalmillionaireblog.com_Cross Device,518,0.37,66
2017-10-28,101393_naivecookcooks.com_Cross Device,1568,3.41,75
2017-10-28,101418_andshegames.com_Cross Device,26,0.05,11
2017-10-28,101419_Newsbake.com - In Article Above Comments,4349,1.17,1028
2017-10-28,101421_clairebrodydesigns.com_Cross Device,643,0.76,114
2017-10-28,101425_vodkaandbiscuits.com_Cross Device,2061,1.11,75
2017-10-28,101430_Earthables.com_Desktop,1,0,0
2017-10-28,101431_johnpavlovitz.com_Cross Device,22649,20.75,1743
2017-10-28,101437_bruisedpassports.com_Cross Device,1603,1.16,297
2017-10-28,101441_inspiremore.com_Below Article,1,0,0
2017-10-28,101441_inspiremore.com_Mobile Static V2 Headline,2,0,1
2017-10-28,101468_livinginretrospect.com_Cross Device,397,0.31,63
2017-10-28,101476_jojocrews.com_Cross Device,510,0.24,173
2017-10-28,101507_coolcrafts.com_Cross Device,1758,0.72,41
2017-10-28,101513_trendingrecord.com_Cross Device,34,0,6
2017-10-28,101529_preparetoserve.com_Cross Device,524,0.47,130
2017-10-28,101548_mobilestrikedata.com_Cross Device,212,0.12,32
2017-10-28,101554_thebellyrulesthemind.net_Cross Device,1074,0.48,205
2017-10-28,101575_financetwitter.com_Cross Device,1119,0.50,90
2017-10-28,101577_trimesterfashion.com_Cross Device,719,0.31,183
2017-10-28,101585_vikingswarofclansdata.com_Cross Device,818,0.74,247
2017-10-28,101590_capitolromance.com_Cross Device,403,0.40,26
2017-10-28,101600_mommyskitchen.net_Cross Device,2274,2.98,486
2017-10-28,101626_youputiton.com_Cross Device,14,0.01,5
2017-10-28,101675_dachshundreport.com_Cross Device,38,0.01,14
2017-10-28,101694_whiskaffair.com_Cross Device,2483,1.13,232
2017-10-28,101701_fitting-it-all-in.com_Cross Device,1403,1.21,165
2017-10-28,101702_doesitreallywork.org_Cross Device,8652,12.03,2195
2017-10-28,101710_blogchef.net_Cross Device,4040,4.86,1081
2017-10-28,101717_getdatgadget.com_Cross Device,1508,0.41,185
2017-10-28,101724_barrentobeautiful.com_Cross Device,178,0.04,34
2017-10-28,101728_cookwithkushi.com_Cross Device,1356,0.68,210
2017-10-28,101746_meijermadness.com_Cross Device,1043,2.16,309
2017-10-28,101747_theviveur.com_Cross Device,438,0.23,94
2017-10-28,101766_PoshonPennies.com_Desktop,3,0.04,3
2017-10-28,101766_PoshonPennies.com_Mobile,0,0,0
2017-10-28,101771_foodiefather.net_Cross Device,14,0.01,1
2017-10-28,101776_cooksinfo.com_Cross Device,840,0.76,133
2017-10-28,101777_healthycanning.com_Cross Device,6328,4.61,338
2017-10-28,101802_cozinhalegal.com.br_Cross Device,7784,2.43,1166
2017-10-28,101808_jbklutse.com_Cross Device,4,0,0
2017-10-28,101820_hotairfrying.com_Cross Device,1588,1.08,226
2017-10-28,101862_shakeuplearning.com_Cross Device,3,0,0
2017-10-28,101864_daily-affair.com_Cross Device,12,0,5
2017-10-28,101868_industrystandarddesign.com_Cross Device,5,0.00,3
2017-10-28,101872_adoubledose.com_Cross Device,2,0,0
2017-10-28,101890_blog.myrecipemagic.com_Cross Device,7,0,7
2017-10-28,101890_blog.myrecipemagic.com_Mobile,201,0.09,91
2017-10-28,101909_soccerhighlightstoday.com_Cross Device,11969,10.96,4295
2017-10-28,101913_thepinterestedparent.com_Cross Device,0,0,0
2017-10-28,101919_the5krunner.com_Cross Device,2187,2.08,286
2017-10-28,101924_howtobeperfectwoman.com_Cross Device,37,0.01,8
2017-10-28,101929_powerpyx.com_Cross Device,1,0.00,1
2017-10-28,101933_realityblurred.com_Cross Device,0,0,0
2017-10-28,101937_yettio.com_Desktop,59,0,55
2017-10-28,101937_yettio.com_Mobile,299,0.01,69
2017-10-28,101941_youknowdogs.com_Cross Device,10793,3.04,1157
2017-10-28,101946_conceivesuccess.com_Cross Device,5199,1.59,770
2017-10-28,101953_dailyjelly.com All devices,0,0,0
2017-10-28,101962_insidethemagic.net_Cross Device,5,0,0
2017-10-28,101965_crossingbroad.com_Cross Device,2,0,2
2017-10-28,101969_ksitetv.com_Cross Device,4538,1.08,301
2017-10-28,101976_entertainment-focus.com_Cross Device,1570,1.72,189
2017-10-28,101977_petswelcome.com_Cross Device,544,0.41,191
2017-10-28,101982_revolutionradio.org_Cross Device,1416,0.77,437
2017-10-28,101983_breakingsoup.com_Cross Device,5531,5.76,5396
2017-10-28,101990_spartareport.com_Desktop,2359,12.47,2351
2017-10-28,101990_spartareport.com_Mobile,1,0,0
2017-10-28,101991_iheartdrama.tv_Desktop,3,0,3
2017-10-28,102000_pilatesandyogafitness.com_Desktop,0,0,0
2017-10-28,102000_pilatesandyogafitness.com_Mobile,0,0,0
2017-10-28,102003_dailyhealthpost.com_Desktop,2,0,0
2017-10-28,102003_dailyhealthpost.com_Mobile,16507,10.13,700
2017-10-28,102009_besttoeat.com_Cross Device,3700,1.93,616
2017-10-28,102019_friendproject.net_Desktop,384,0.13,298
2017-10-28,102019_friendproject.net_Mobile,2,0,1
2017-10-28,102021_abbeyskitchen.com_8ad671fa-f3da-4c7e-897b-704a04aabc50,0,0,0
2017-10-28,102021_abbeyskitchen.com_Cross Device,4977,1.66,91
2017-10-28,102022_greenarrowtv.com_Cross Device,3633,0.46,383
2017-10-28,102031_flashtvnews.com_Cross Device,18411,0.51,109
2017-10-28,102033_mustardseedmoney.com_Cross Device,273,0.34,23
2017-10-28,700013_wokandskillet.com_Cross Device,407,0.19,15
2017-10-28,700021_designeddecor.com_Cross Device,1029,0.63,60
2017-10-28,700029_eclecticmomsense.com_Cross Device,459,0.26,12
2017-10-28,700055_blueyonderurbanfarms.com_Cross Device,105,0.22,5
2017-10-28,700060_freshcrush.com_Cross Device,565,0.42,122
2017-10-28,700062_utahsadventurefamily.com_Cross Device,885,0.79,73
2017-10-28,700069_abccreativelearning.com_Cross Device,1241,1.02,57
2017-10-28,700070_nessamakes.com_Cross Device,81,0.11,23
2017-10-28,700098_casutalaurei.ro_Cross Device,1020,0.05,124
2017-10-28,700112_thefragglemomma.com_Cross Device,159,0.11,60
2017-10-28,700113_lizoncall.com_Cross Device,1282,0.40,206
2017-10-28,700118_happydealhappyday.com_Cross Device,1079,0.43,154
2017-10-28,700122_rhapsodyinrooms.com_Cross Device,73,0.08,6
2017-10-28,700165_lizs-early-learning-spot.com_Cross Device,155,0.11,22
2017-10-28,700176_dearcreatives.com_Cross Device,246,0.11,54
2017-10-28,700182_thechroniclesofhome.com_Cross Device,603,0.72,160
2017-10-28,700201_thehoneycombhome.com_Cross Device,822,0.43,126
2017-10-28,700206_justinasgems.com_Cross Device,359,0.24,38
2017-10-28,700208_merrypad.com_Cross Device,456,0.65,132
2017-10-28,700210_theshirleyjourney.com_Cross Device,365,0.31,10
2017-10-28,700234_thestonybrookhouse.com_Cross Device,759,0.61,75
2017-10-28,700254_lifeanchored.com_Cross Device,120,0.06,0
2017-10-28,700288_classycurlies.com_Cross Device,46,0.04,14
2017-10-28,700328_thehillhangout.com_Cross Device,526,0.49,37
2017-10-28,700339_thetechieguy.com_Cross Device,630,0.37,103
2017-10-28,700345_rockymountaincooking.com_Cross Device,90,0.29,6
2017-10-28,700347_whilecamdensleeps.com_Cross Device,491,0.22,12
2017-10-28,700356_justalittlecreativity.com_Cross Device,816,0.52,92
2017-10-28,700357_frugalfindsduringnaptime.com_Cross Device,0,0,0
2017-10-28,700361_anallievent.com_Cross Device,2185,3.38,113
2017-10-28,700378_craftandtell.com_Cross Device,120,0.05,42
2017-10-28,700385_addicted2recipes.com_Cross Device,1473,0.63,326
2017-10-28,700386_lovingchristministries.com_Cross Device,253,0.22,44
2017-10-28,700393_azgrabaplate.com_Cross Device,1084,0.76,141
2017-10-28,700394_preppyrunner.com_Cross Device,591,0.55,203
2017-10-28,700405_stowandtellu.com_Cross Device,637,0.50,44
2017-10-28,700415_6milesdaily.com_Cross Device,0,0,0
2017-10-28,700417_craftytuts.com_Cross Device,1589,1.18,128
2017-10-28,700420_underatexassky.com_Cross Device,188,0.11,11
2017-10-28,700421_karagorski.com_Cross Device,37,0.01,0
2017-10-28,700432_homestead-acres.com_Cross Device,805,0.71,108
2017-10-28,700434_oursundaycafe.com_Cross Device,53,0.02,2
2017-10-28,700439_thediyfoodie.com_Cross Device,827,0.59,53
2017-10-28,700597_junquecottage.com_Cross Device,234,0.21,21
2017-10-29,100005_SixSistersStuff.com_Cross Device,94689,88.96,14030
2017-10-29,100010_tone-and-tighten.com_Cross Device,4692,2.74,393
2017-10-29,100020_alittleclaireification.com_Cross Device,820,0.60,85
2017-10-29,100022_TheMamasGirls.com_Cross Device,3179,1.84,393
2017-10-29,100048_katiescucina.com_Cross Device,314,1.32,67
2017-10-29,100053_jensfavoritecookies.com_Cross Device,2859,1.72,531
2017-10-29,100060_lovegrowswild.com_Cross Device,12454,17.99,1179
2017-10-29,100061_sullengers.com_Cross Device,347,0.13,62
2017-10-29,100070_myuncommonsliceofsuburbia.com_Cross Device,1091,0.49,244
2017-10-29,100079_Coupon-wizards.com_Cross Device,455,0.40,65
2017-10-29,100120_fooddonelight.com_Cross Device,1111,0.59,132
2017-10-29,100121_BabesInHairland.com_Cross Device,1198,1.01,170
2017-10-29,100129_themomoftheyear.net_Cross Device,461,0.35,17
2017-10-29,100141_gourmandeinthekitchen.com_Cross Device,1600,1.66,38
2017-10-29,100154_healthygreenkitchen.com_Cross Device,654,0.65,119
2017-10-29,100158_home-ec101.com_Cross Device,5523,8.47,1413
2017-10-29,100187_simplyhappenstance.com_Cross Device,798,0.56,107
2017-10-29,100194_southyourmouth.com_Cross Device,0,0,0
2017-10-29,100204_crafterhoursblog.com_Cross Device,710,0.44,97
2017-10-29,100213_raegunramblings.com_Cross Device,616,2.90,118
2017-10-29,100242_frysauceandgrits.com_Cross Device,462,0.49,49
2017-10-29,100264_apronstringsblog.com_Cross Device,1075,1.25,45
2017-10-29,100293_andersruff.com_Cross Device,1024,0.54,338
2017-10-29,100298_sergerpepper.com_Cross Device,1871,1.00,32
2017-10-29,100317_wildflowerramblings.com_Cross Device,1735,1.03,31
2017-10-29,100322_measuringflower.com_Cross Device,1092,0.95,148
2017-10-29,100339_girllovesglam.com_Cross Device,2122,1.08,518
2017-10-29,100345_leslieannetarabella.com_Cross Device,0,0,0
2017-10-29,100349_cozycountryliving.com_Cross Device,3488,3.19,176
2017-10-29,100357_happyandblessedhome.com_Cross Device,843,0.69,63
2017-10-29,100387_entirelyeventfulday.com_Cross Device,183,0.14,52
2017-10-29,100404_sevenclowncircus.com_Cross Device,579,0.26,98
2017-10-29,100408_club.chicacircle.com_Cross Device,2309,1.45,64
2017-10-29,100420_craftsmandrive.com_Cross Device,50,0.03,21
2017-10-29,100424_CityFarmHouse.com_Cross Device,2550,3.02,156
2017-10-29,100444_migonishome.porch.com_Cross Device,20,0.01,2
2017-10-29,100485_eat-drink-love.com_Cross Device,2121,1.76,292
2017-10-29,100486_thenerdswife.com_Cross Device,1520,1.00,184
2017-10-29,100493_OurThriftyIdeas.com_Cross Device,753,0.42,194
2017-10-29,100498_carrieelle.com_Cross Device,1,0,0
2017-10-29,100499_dreambookdesign.com_Cross Device,177,0.16,38
2017-10-29,100511_athomewithnatalie.com_Cross Device,572,0.43,99
2017-10-29,100517_bakedinthesouth.com_Cross Device,4450,3.50,28
2017-10-29,100519_allthingsgd.com_Cross Device,1044,0.86,192
2017-10-29,100528_carissamiss.com_Cross Device,161,0.10,16
2017-10-29,100529_foodstorageandsurvival.com_Cross Device,929,0.75,33
2017-10-29,100551_onelittleproject.com_Cross Device,62619,91.49,2669
2017-10-29,100559_FoodieMisadventures.com_Cross Device,3576,4.54,664
2017-10-29,100562_larkscountryheart.com_Cross Device,0,0,0
2017-10-29,100584_tosimplyinspire.com_Cross Device,4465,3.09,275
2017-10-29,100587_slowcookergourmet.net_Cross Device,25546,9.90,833
2017-10-29,100588_amyscreativeside.com_Cross Device,336,0.17,27
2017-10-29,100602_savvyhomemaking.com_Cross Device,179,0.27,31
2017-10-29,100614_weusecoupons.com_Cross Device,108,0.03,22
2017-10-29,100629_momstestkitchen.com_Cross Device,549,0.58,8
2017-10-29,100658_shrinkingkitchen.com_Cross Device,611,0.43,90
2017-10-29,100664_missiontosave.com_Cross Device,566,0.21,36
2017-10-29,100674_goingawesomeplaces.com_replacement,564,0.89,88
2017-10-29,100719_cornerstoneconfessions.com_Cross Device,833,0.40,147
2017-10-29,100720_layersofhappiness.com_Cross Device,12642,15.17,945
2017-10-29,100721_lilacsandlonghorns.com_Cross Device,227,0.23,47
2017-10-29,100722_savetosplurge.com_Cross Device,0,0,0
2017-10-29,100723_apple-of-my-eye.com_Cross Device,1389,2.73,605
2017-10-29,100744_ablossominglife.com_Cross Device,1176,0.83,94
2017-10-29,100747_willivia.com_Cross Device,244,0.11,15
2017-10-29,100752_lifewithlevi.com_Cross Device,46,0.02,8
2017-10-29,100760_thecraftingnook.com_cross device,8203,2.00,360
2017-10-29,100765_sweetpenniesfromheaven.com_Cross Device,292,0.23,1
2017-10-29,100766_thegoldensycamore.com_Cross Device,562,0.25,123
2017-10-29,100776_gimmedelicious.com_Cross Device,1,0,0
2017-10-29,100778_meandmyinsanity.com_Cross Device,356,0.28,12
2017-10-29,100779_askamanager.org_Desktop,18573,73.47,4624
2017-10-29,100784_intheplayroom.co.uk_Cross Device,839,0.33,22
2017-10-29,100795_imalazymom.com_Cross Device,820,0.75,120
2017-10-29,100799_thebeautifulusefulproject.com_Cross Device,134,0.04,11
2017-10-29,100803_sandytoescreations.com_Cross Device,33,0.06,4
2017-10-29,100820_thisheartofmineblog.com_Cross Device,1238,0.82,114
2017-10-29,100848_workingmommagic.com_Cross Device,387,0.32,83
2017-10-29,100854_diyfunideas.com_Cross Device,2953,2.10,412
2017-10-29,100860_thedailyseam.com_Cross Device,494,0.19,118
2017-10-29,100867_michalenecerqua.com_Cross Device,147,0.13,2
2017-10-29,100873_americanheritagecooking.com_Cross Device,5759,11.17,21
2017-10-29,100874_thecottagemama.com_Cross Device,2022,1.41,523
2017-10-29,100880_creatingandco.com_Cross Device,140,0.10,61
2017-10-29,100884_momhomeguide.com_Cross Device,452,0.15,66
2017-10-29,100888_thebensonstreet.com_Cross Device,475,0.50,50
2017-10-29,100903_shockinglydelicious.com_Cross Device,2650,1.94,300
2017-10-29,100906_veggieandthebeastfeast.com_Cross Device,1212,0.72,117
2017-10-29,100910_thecentsiblelife.com_Cross Device,925,0.30,61
2017-10-29,100918_ahomewithpurpose.com_Cross Device,1271,0.82,187
2017-10-29,100920_hairbuddha.net_Cross Device,7849,5.49,654
2017-10-29,100924_glutenfreeguidehq.com_Cross Device,3,0,0
2017-10-29,100927_pinoyrecipe.net_Cross Device,1546,0.40,131
2017-10-29,100932_busy-mommy.com_Cross Device,529,0.48,144
2017-10-29,100943_freetimefrolics.com_Cross Device,6,0,4
2017-10-29,100955_morewithlesstoday.com_Cross Device,496,0.74,24
2017-10-29,100956_solveyourtech.com_Cross Device,12310,20.64,7328
2017-10-29,100975_basilmomma.com_Cross Device,534,0.54,26
2017-10-29,100985_udupi-recipes.com_Cross Device,2262,0.92,498
2017-10-29,100989_marvellous-provence.com_Cross Device,891,0.61,394
2017-10-29,100994_gingersnapcrafts.com_Cross Device,1734,1.79,190
2017-10-29,100996_sowanddipity.com_Cross Device,534,0.57,136
2017-10-29,101015_geniabeme.com_Cross Device,58,0.09,1
2017-10-29,101016_kidsonaplane.com_Cross Device,479,0.61,262
2017-10-29,101017_thewonderforest.com_Cross Device,3946,2.96,276
2017-10-29,101025_appunwrapper.com_Cross Device,1,0,0
2017-10-29,101026_sprinklebakes.com_Cross Device,4025,3.32,529
2017-10-29,101028_abirdandabean.com_Cross Device,128,0.31,3
2017-10-29,101035_mormonbuzzz.com_Cross Device,131,0.08,56
2017-10-29,101044_jennasuedesign.com/blog_Cross Device,403,0.39,45
2017-10-29,101052_bitesizedbiggie.com_Cross Device,947,0.56,246
2017-10-29,101058_simplyfrugal.ca_Cross Device,0,0,0
2017-10-29,101084_cultofmoney.com_Cross Device,62,0.02,12
2017-10-29,101085_weheartparties.com_Cross Device,670,0.42,555
2017-10-29,101086_thestay-at-home-momsurvivalguide.com_Cross Device,917,0.62,326
2017-10-29,101096_fabnfree.com_Cross Device,3228,2.64,129
2017-10-29,101110_thislilpiglet.net_Cross Device,641,0.49,40
2017-10-29,101114_lets-get-together.com_Cross Device,2525,2.00,212
2017-10-29,101120_loveoffamilyandhome.net_Cross Device,556,0.54,129
2017-10-29,101122_pneumaticaddict.com_Cross Device,417,0.27,71
2017-10-29,101126_homemadeginger.com_Cross Device,1251,0.68,68
2017-10-29,101133_thedistractedmom.com_Cross Device,377,0.44,36
2017-10-29,101134_trimestertalk.com_Cross Device,9826,5.36,3521
2017-10-29,101149_morenascorner.com_Cross Device,407,0.19,48
2017-10-29,101173_SimpleSewingProjects.com_Cross Device,903,0.24,96
2017-10-29,101177_refurbished-ideas.com_Cross Device,305,0.10,135
2017-10-29,101190_lifeofasouthernmom.com_Cross Device,70,0.10,17
2017-10-29,101211_mariahspleasingplates.com_Cross Device,133,0.21,9
2017-10-29,101240_HoneysQuilling.com_Cross Device,199,0.07,31
2017-10-29,101241_oursmallhours.com_Cross Device,1060,0.55,17
2017-10-29,101247_cleobuttera.com_Cross Device,3419,2.32,152
2017-10-29,101251_michigansavingandmore.com_Cross Device,136,0.16,9
2017-10-29,101259_onlinefanatic.com_Cross Device,7736,2.00,402
2017-10-29,101261_crochetstreet.com_Cross Device,238,0.10,21
2017-10-29,101292_applythelawofattraction.com_Cross Device,3657,1.75,2422
2017-10-29,101307_higherperspectives.com_Desktop,0,0,0
2017-10-29,101307_higherperspectives.com_Mobile,0,0,0
2017-10-29,101333_thefitfork.com_Cross Device,400,0.34,74
2017-10-29,101339_beathem.org_Cross Device,213,0.18,25
2017-10-29,101342_cafelenormand.com_Cross Device,2728,1.16,127
2017-10-29,101344_simplymadewithlove.blogspot.com_Cross Device,3940,0.46,196
2017-10-29,101345_chasethewritedream.com_Cross Device,408,0.26,24
2017-10-29,101346_thecolemines.com_Cross Device,97,0.06,12
2017-10-29,101383_theabroadguide.com_Cross Device,2199,1.86,219
2017-10-29,101391_thefrugalmillionaireblog.com_Cross Device,593,0.57,84
2017-10-29,101393_naivecookcooks.com_Cross Device,2210,5.52,94
2017-10-29,101418_andshegames.com_Cross Device,34,0.05,12
2017-10-29,101419_Newsbake.com - In Article Above Comments,1808,0.21,381
2017-10-29,101421_clairebrodydesigns.com_Cross Device,702,0.48,129
2017-10-29,101425_vodkaandbiscuits.com_Cross Device,2901,1.77,85
2017-10-29,101431_johnpavlovitz.com_Cross Device,28421,21.96,2140
2017-10-29,101437_bruisedpassports.com_Cross Device,1987,2.07,427
2017-10-29,101441_inspiremore.com_Mobile Static V2 Headline,2,0.00,2
2017-10-29,101468_livinginretrospect.com_Cross Device,528,0.29,77
2017-10-29,101476_jojocrews.com_Cross Device,461,0.17,147
2017-10-29,101507_coolcrafts.com_Cross Device,2043,1.15,53
2017-10-29,101513_trendingrecord.com_Cross Device,21,0,8
2017-10-29,101529_preparetoserve.com_Cross Device,440,0.24,66
2017-10-29,101548_mobilestrikedata.com_Cross Device,289,0.08,17
2017-10-29,101554_thebellyrulesthemind.net_Cross Device,1216,0.56,252
2017-10-29,101575_financetwitter.com_Cross Device,956,0.25,119
2017-10-29,101577_trimesterfashion.com_Cross Device,719,0.39,184
2017-10-29,101585_vikingswarofclansdata.com_Cross Device,683,0.57,155
2017-10-29,101590_capitolromance.com_Cross Device,480,0.57,43
2017-10-29,101600_mommyskitchen.net_Cross Device,2318,3.50,469
2017-10-29,101626_youputiton.com_Cross Device,8,0.01,1
2017-10-29,101675_dachshundreport.com_Cross Device,579,0.32,124
2017-10-29,101694_whiskaffair.com_Cross Device,2501,2.28,233
2017-10-29,101701_fitting-it-all-in.com_Cross Device,1822,2.81,191
2017-10-29,101702_doesitreallywork.org_Cross Device,9668,14.25,2392
2017-10-29,101710_blogchef.net_Cross Device,4952,6.80,1326
2017-10-29,101717_getdatgadget.com_Cross Device,1856,0.59,239
2017-10-29,101719_examinedexistence.com_Cross Device,1,0,0
2017-10-29,101724_barrentobeautiful.com_Cross Device,98,0.07,9
2017-10-29,101728_cookwithkushi.com_Cross Device,1314,0.79,200
2017-10-29,101746_meijermadness.com_Cross Device,1009,1.99,267
2017-10-29,101747_theviveur.com_Cross Device,437,0.30,76
2017-10-29,101766_PoshonPennies.com_Desktop,3,0,3
2017-10-29,101766_PoshonPennies.com_Mobile,0,0,0
2017-10-29,101771_foodiefather.net_Cross Device,9,0,1
2017-10-29,101776_cooksinfo.com_Cross Device,1012,0.69,169
2017-10-29,101777_healthycanning.com_Cross Device,7620,7.95,371
2017-10-29,101802_cozinhalegal.com.br_Cross Device,8012,2.52,1221
2017-10-29,101808_jbklutse.com_Cross Device,1,0,0
2017-10-29,101820_hotairfrying.com_Cross Device,1955,1.45,246
2017-10-29,101862_shakeuplearning.com_Cross Device,1,0,0
2017-10-29,101868_industrystandarddesign.com_Cross Device,5,0.00,1
2017-10-29,101890_blog.myrecipemagic.com_Cross Device,6,0,6
2017-10-29,101890_blog.myrecipemagic.com_Mobile,273,0.04,104
2017-10-29,101909_soccerhighlightstoday.com_Cross Device,15137,16.14,6017
2017-10-29,101913_thepinterestedparent.com_Cross Device,0,0,0
2017-10-29,101919_the5krunner.com_Cross Device,2233,1.53,316
2017-10-29,101924_howtobeperfectwoman.com_Cross Device,62,0.01,11
2017-10-29,101929_powerpyx.com_Cross Device,0,0,0
2017-10-29,101933_realityblurred.com_Cross Device,2,0,0
2017-10-29,101937_yettio.com_Desktop,46,0.00,39
2017-10-29,101937_yettio.com_Mobile,235,0.00,92
2017-10-29,101941_youknowdogs.com_Cross Device,10614,2.22,1180
2017-10-29,101946_conceivesuccess.com_Cross Device,5321,1.14,794
2017-10-29,101953_dailyjelly.com All devices,0,0,0
2017-10-29,101962_insidethemagic.net_Cross Device,2,0.00,0
2017-10-29,101965_crossingbroad.com_Cross Device,0,0,0
2017-10-29,101969_ksitetv.com_Cross Device,2365,0.47,146
2017-10-29,101976_entertainment-focus.com_Cross Device,2153,1.91,285
2017-10-29,101977_petswelcome.com_Cross Device,534,0.32,158
2017-10-29,101982_revolutionradio.org_Cross Device,1433,0.84,457
2017-10-29,101983_breakingsoup.com_Cross Device,7932,12.06,7745
2017-10-29,101990_spartareport.com_Desktop,1618,7.61,1615
2017-10-29,101990_spartareport.com_Mobile,0,0,0
2017-10-29,101991_iheartdrama.tv_Desktop,1,0,1
2017-10-29,101991_iheartdrama.tv_Mobile,0,0,0
2017-10-29,102000_pilatesandyogafitness.com_Desktop,0,0,0
2017-10-29,102000_pilatesandyogafitness.com_Mobile,0,0,0
2017-10-29,102003_dailyhealthpost.com_Mobile,24705,12.87,762
2017-10-29,102009_besttoeat.com_Cross Device,4819,2.09,784
2017-10-29,102019_friendproject.net_Desktop,586,0.26,470
2017-10-29,102019_friendproject.net_Mobile,1,0,0
2017-10-29,102021_abbeyskitchen.com_8ad671fa-f3da-4c7e-897b-704a04aabc50,0,0,0
2017-10-29,102021_abbeyskitchen.com_Cross Device,4337,1.89,116
2017-10-29,102022_greenarrowtv.com_Cross Device,2983,0.60,273
2017-10-29,102031_flashtvnews.com_Cross Device,2361,0.19,37
2017-10-29,102033_mustardseedmoney.com_Cross Device,294,0.25,24
2017-10-29,700013_wokandskillet.com_Cross Device,449,0.30,12
2017-10-29,700021_designeddecor.com_Cross Device,1213,0.97,70
2017-10-29,700029_eclecticmomsense.com_Cross Device,438,0.28,17
2017-10-29,700055_blueyonderurbanfarms.com_Cross Device,133,0.14,10
2017-10-29,700060_freshcrush.com_Cross Device,393,0.29,95
2017-10-29,700062_utahsadventurefamily.com_Cross Device,707,0.39,57
2017-10-29,700069_abccreativelearning.com_Cross Device,1235,0.63,66
2017-10-29,700070_nessamakes.com_Cross Device,95,0.04,17
2017-10-29,700098_casutalaurei.ro_Cross Device,1044,0.04,116
2017-10-29,700112_thefragglemomma.com_Cross Device,148,0.15,49
2017-10-29,700113_lizoncall.com_Cross Device,1551,0.61,201
2017-10-29,700118_happydealhappyday.com_Cross Device,1157,0.35,159
2017-10-29,700122_rhapsodyinrooms.com_Cross Device,78,0.09,12
2017-10-29,700165_lizs-early-learning-spot.com_Cross Device,205,0.12,25
2017-10-29,700176_dearcreatives.com_Cross Device,256,0.14,41
2017-10-29,700182_thechroniclesofhome.com_Cross Device,688,0.84,193
2017-10-29,700201_thehoneycombhome.com_Cross Device,897,0.89,161
2017-10-29,700206_justinasgems.com_Cross Device,412,0.20,39
2017-10-29,700208_merrypad.com_Cross Device,531,0.46,160
2017-10-29,700210_theshirleyjourney.com_Cross Device,404,0.24,11
2017-10-29,700234_thestonybrookhouse.com_Cross Device,741,0.89,85
2017-10-29,700254_lifeanchored.com_Cross Device,142,0.26,3
2017-10-29,700288_classycurlies.com_Cross Device,66,0.06,27
2017-10-29,700328_thehillhangout.com_Cross Device,602,0.41,41
2017-10-29,700339_thetechieguy.com_Cross Device,660,0.43,119
2017-10-29,700345_rockymountaincooking.com_Cross Device,221,0.91,18
2017-10-29,700347_whilecamdensleeps.com_Cross Device,379,0.28,10
2017-10-29,700356_justalittlecreativity.com_Cross Device,677,0.57,65
2017-10-29,700357_frugalfindsduringnaptime.com_Cross Device,0,0,0
2017-10-29,700361_anallievent.com_Cross Device,1995,1.93,95
2017-10-29,700378_craftandtell.com_Cross Device,128,0.07,37
2017-10-29,700385_addicted2recipes.com_Cross Device,1728,0.84,407
2017-10-29,700386_lovingchristministries.com_Cross Device,247,0.11,40
2017-10-29,700393_azgrabaplate.com_Cross Device,1372,1.13,191
2017-10-29,700394_preppyrunner.com_Cross Device,537,0.32,83
2017-10-29,700405_stowandtellu.com_Cross Device,734,0.72,60
2017-10-29,700415_6milesdaily.com_Cross Device,0,0,0
2017-10-29,700417_craftytuts.com_Cross Device,1960,1.00,161
2017-10-29,700420_underatexassky.com_Cross Device,259,0.28,24
2017-10-29,700421_karagorski.com_Cross Device,47,0.01,0
2017-10-29,700432_homestead-acres.com_Cross Device,1074,0.78,140
2017-10-29,700434_oursundaycafe.com_Cross Device,57,0.08,2
2017-10-29,700439_thediyfoodie.com_Cross Device,920,0.67,49
2017-10-29,700597_junquecottage.com_Cross Device,250,0.17,16
2017-10-30,100005_SixSistersStuff.com_Cross Device,68995,74.90,11249
2017-10-30,100010_tone-and-tighten.com_Cross Device,4926,3.57,469
2017-10-30,100020_alittleclaireification.com_Cross Device,753,0.55,80
2017-10-30,100022_TheMamasGirls.com_Cross Device,2676,1.20,340
2017-10-30,100048_katiescucina.com_Cross Device,298,0.94,41
2017-10-30,100053_jensfavoritecookies.com_Cross Device,2338,1.69,378
2017-10-30,100060_lovegrowswild.com_Cross Device,10415,12.03,990
2017-10-30,100061_sullengers.com_Cross Device,641,0.31,85
2017-10-30,100070_myuncommonsliceofsuburbia.com_Cross Device,935,0.53,174
2017-10-30,100079_Coupon-wizards.com_Cross Device,501,0.50,86
2017-10-30,100120_fooddonelight.com_Cross Device,934,0.43,88
2017-10-30,100121_BabesInHairland.com_Cross Device,1158,1.00,201
2017-10-30,100129_themomoftheyear.net_Cross Device,458,0.62,35
